Equipment_Type,Risk_Score,Primary_Risk_Factor,Mitigation_Actions,Risk_Reduction,Reduced_Risk_Score,Implementation_Cost,Cost_per_Risk_Point
"11XSV-605,KOR NAG CATCH,GAS SEP SYS,FACILITY_1",15.068571428435225,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.41937469460360377,8.749193887522614,71.51055372823484,11.316075557325801
"51LV-251,XHP SEPARATOR,TR2,SEP SYS,FACILITY_1",81.89534404761903,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.594691971747016,33.192840419040216,552.917110203462,11.35295044419458
"INSTRUMENT & UTILITY AIR  SYSTEM, ADIA1",200.99404761904765,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6162242192951544,77.13664754202694,1412.4330056668823,11.403703006752613
"EQ-FS-515/A,FIRE SYSTEM,FACILITY_1",18.137623024594454,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6000421611065839,7.254284507580262,124.14014551860431,11.406439790927477
"EQ-FS-177/A,FIRE SYSTEM,FACILITY_1",13.984142857142855,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4507312649014559,7.681052458580196,72.01517080731647,11.42537489605712
"12HV-671,MFOLD SYSTEM,LOCATION_C FACILITY_2",15.634285714144395,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4923277746753076,7.937092619861732,87.96176163964692,11.427771209869134
"10PG-014,MFOLD SYSTEM,FACILITY_1",8.739999999921,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6385799765562189,3.1588110048700946,63.832156432090436,11.437017540293532
"10TT-207,MFOLD SYSTEM,KOROAMA MFOLD",18.772857142857138,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6344237490975446,6.862910733013092,136.3684609344934,11.449964277066725
"12PT-462,MFOLD SYSTEM,ETELEBOU FACILITY_2",9.771428571340248,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5527491791035947,4.370279449862515,62.04352835982669,11.487097831294802
"12PI-614/A,MFOLD SYSTEM,LOCATION_C FACILITY_2",15.959999999855738,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6098113967608906,6.227410107639897,111.83100308190822,11.490364262790013
"EQ-FS-215,ACOUSTIC ENCLOS VENTILAT INLET",28.12,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5983341980821941,11.294842349928702,193.41990292915656,11.495874627263117
"66PCV-072,HP/LP IGNITION,FLARE SYS,FACILITY_1",11.399999999896957,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5152352119232726,5.526318584024741,67.68132112066243,11.522811049603385
"69XSV-103,HP FG SHEATER,TR1,FUEL SYS,FACILITY_1",10.639999999903825,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5226544439268338,5.07895671657258,64.14465900012667,11.534644801703815
"12MOV-513,MFOLD SYSTEM,ETELEBOU FACILITY_2",10.492500000000001,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6703555675296594,3.4587942076950493,81.15652268265355,11.538231066110384
"41TT-123,GLY REF COND,TR1,GLY SYS,FACILITY_1",8.794285714206223,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6868431345079996,2.7539909485018987,69.85014079078738,11.564028495328332
"DRV GTG PKG,TR3,POWER SYS,FACILITY_1",11.8471,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.655967474569646,4.075787732025947,89.89123760406738,11.567060298749473
"MOTOR, CORROSN INHBTN PUMP PKG A, SITE_1",22.799999999793915,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6260770886670326,8.525442378314597,165.1396031231722,11.568807069347082
"LT101,DIESEL TNKC ,FIRE H2O SYS,GB FLB",10.585714285714287,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.41640901592616636,6.177727417124439,51.034593511782596,11.57775534120613
"66LZT-022,LP KO DRUM 1,FLARE SYS,FACILITY_1",15.059391964285714,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.6167280027207127,5.771843235963435,107.56122101884826,11.581228176046226
"31XZV-102,NAG IN SEP,TR1,GLY SYS,FACILITY_1",18.714214285714288,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5270906804579033,8.85012634362213,114.29544019431601,11.58702566981313
"55FV-122,EXP PMP B,TR1,PMP SYS,FACILITY_1",9.182380952380951,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5328415553954594,4.289626803480645,56.70444385274607,11.58947335735047
"EQ-CT-203,NAG IN SEP,TR2,GLY SYS,FACILITY_1",9.703571428571431,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.41831841000228065,5.644388857227871,47.21673914430953,11.632080674972235
"EQ-FS-317/A,FIRE SYSTEM,FACILITY_1",10.662982254464286,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.4497048535314369,5.867787381512112,55.779042464395864,11.632278550142711
"12MOV-483,MFOLD SYSTEM,ETELEBOU FACILITY_2",45.44817142857143,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5698932523629668,19.54756519919319,301.35576405463274,11.635085348419931
"55HV-010,COND STORAGE TANK,PMP SYS,FACILITY_1",13.679999999876344,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.44887153780190087,7.539437362801847,71.56097972508097,11.653814797527126
"EQ-EM-103,GAS EXP METER,TR1,METER SYS,FACILITY_1",11.97,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6507180445888067,4.180905006271985,90.78238383863385,11.655061841168225
"S/DWN V/V, TEST HEADER, UBIE F/S",12.430257142857142,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.45116281210632,6.822187375081043,65.37987865014253,11.658178545818835
"69FT-001,FG SCBER,FUEL SYS,KCREEK FACILITY_2",49.3368,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5463697624101203,22.380664305924377,314.40566309558426,11.663602923793112
"81-CV-101,POWER SYS,FACILITY_1",12.841587301587298,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.5407534546180615,5.897454605474537,81.0311107817037,11.66900379468035
"69LZT-205,LP FG SCBER,TR2,FUEL SYS,FACILITY_1",231.55984642857143,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5341714112876298,107.86719646427461,1446.2989502105972,11.692683038386381
"P.D.M. 2, O/METERG SYS (SKID), ETEL F/S",59.06443794642858,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.62901404772235,21.91207675729997,434.47489800707643,11.694408756292209
"51PT-154,XHP SEPARATOR,TR1,SEP SYS,FACILITY_1",43.68956250000001,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5636490241891607,19.063983229623652,288.5553720794546,11.717709009451642
"51PZT-134,SURGE VESSEL,TR1,SEP SYS,FACILITY_1",10.789285714285715,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.48715312121506466,5.533251502890321,61.650603667693275,11.729490560398393
"EQ-FS-399,ACOUSTIC ENCLOS VENTILAT OUTLET",38.47504166666666,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5749615364817331,16.353372593801296,260.3123151421439,11.767299939471805
"69-JE-201-P,FUEL SYS,FACILITY_1",11.94285714274919,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.6385921404899553,4.316242436395234,89.75382690675727,11.768501538694583
"S/VESS 1, ETELEBOU F/S",34.4507999996886,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.5583545521005091,15.215038996358253,226.3834079248827,11.76888233772962
"68TE-405,AIR CP,TR4,AIR SYS,FACILITY_1",28.74857142857143,High failure probability,"Implement condition monitoring sensors, Establish predictive maintenance program, Increase spare parts inventory, Deploy redundant systems where possible",0.45230692665062944,15.74539344011819,153.0938154489092,11.773569167849258
"EQ-FS-506/A,FIRE SYSTEM,FACILITY_1",11.608207142857141,High failure probability,"Implement condition monitoring, Increase inspection frequency, Review maintenance procedures, Consider equipment redesign or replacement",0.631283113017454,4.28014200116284,86.39170086353748,11.789155690223994
